Downloaded from wid.world on 31-07-2024 at 13:40:39
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1966;13879.7277
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1967;14064.3682
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1968;14479.0078
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1969;15605.2152
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1970;15803.2096
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1971;15992.1063
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1972;16565.8404
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1973;17294.1292
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1974;17947.4948
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1975;17655.3823
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1976;17036.7709
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1977;17945.3047
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1978;16884.7374
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1979;18345.3689
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1980;18362.4701
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1981;17162.1902
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1982;16786.5379
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1983;17254.2744
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1984;17263.8074
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1985;16126.6172
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1986;16863.9961
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1987;17059.3973
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1988;16617.2851
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1989;15193.0278
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1990;14593.2372
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1991;15683.8597
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1992;16669.8563
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1993;17759.3124
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1994;18495.6154
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1995;17675.814
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1996;18345.7628
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1997;19507.5137
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1998;19926.0048
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;1999;18935.418
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2000;18483.4309
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2001;17391.2206
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2002;15258.8992
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2003;16363.107
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2004;19055.6446
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2005;20382.6665
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2006;21435.779
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2007;22557.4467
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2008;23810.0863
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2009;22378.5413
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2010;25015.0056
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2011;26976.1645
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2012;26764.8836
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2013;27659.9991
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2014;26577.5916
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2015;26920.643
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2016;26014.6764
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2017;26414.3375
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2018;25407.2579
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2019;24595.5228
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2020;21908.0828
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2021;24011.9354
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2022;24956.3851
Argentina;"agdpro_pall_992_i_AR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2023)
";pall;2023;18515.5612
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1950;0.4884
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1951;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1952;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1953;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1954;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1955;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1956;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1957;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1958;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1959;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1960;0.453
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1961;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1962;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1963;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1964;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1965;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1966;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1967;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1968;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1969;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1970;0.4504
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1971;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1972;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1973;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1974;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1975;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1976;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1977;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1978;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1979;
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1980;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1981;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1982;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1983;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1984;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1985;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1986;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1987;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1988;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1989;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1990;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1991;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1992;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1993;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1994;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.4958
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.5098
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.5198
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.4846
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4664
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.45
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.4381
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.4576
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4592
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.427
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.4398
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4244
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.3937
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.4039
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.4052
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.4297
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.4563
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4312
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.4356
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.4639
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.4621
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.4391
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2022;0.4391
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income 
Top 10% | share
";p90p100;2023;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1950;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1951;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1952;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1953;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1954;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1955;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1956;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1957;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1958;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1959;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1960;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1961;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1962;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1963;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1964;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1965;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1966;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1967;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1968;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1969;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1970;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1971;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1972;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1973;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1974;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1975;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1976;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1977;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1978;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1979;
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1980;28.582067
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1981;26.937263
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1982;26.148561
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1983;26.421019
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1984;25.973055
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1985;24.468592
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1986;24.989487
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1987;25.590784
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1988;25.328312
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1989;23.170208
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1990;23.711071
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1991;24.464962
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1992;25.269361
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1993;24.194805
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1994;24.047487
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1995;21.447472
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1996;21.998121
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1997;22.849724
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1998;22.807274
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;1999;22.117025
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;2000;22.097914
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;2001;21.654575
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;2002;16.224895
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;2003;17.815453
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;2004;18.383343
Argentina;"lpfghg_p90p100_z_AR
Personal carbon footprint (all sectors)
Top 10% | Average per capita group emissions | all ages | individual |  | ppp | constant (2023)
";p90p100;2005;18.504835
